deal_id,candidate_id,restaurant_id,restaurant_name,deal_title,deal_description,public_title,public_description,deal_type,alcohol_classification,days_available,start_time,end_time,start_date,end_date,recurrence,price,discount,minimum_purchase,dine_in,takeout,delivery,happy_hour,source_id,source_capture_id,source_check_id,direct_confirmation_id,source_tier,source_url,source_name,evidence_type,evidence_captured_at,evidence_url_or_path,archive_url_or_path,screenshot_path,source_quote,evidence_summary,content_hash,last_seen_active,last_verified_at,expires_on,next_check_due,confidence_status,workflow_status,mvp_publish_eligible,publish_block_reason,location_scope_status,location_evidence,review_task_id,review_reason,assigned_reviewer,review_decision,decision_reason,reviewed_by,reviewed_at,public_copy_approved,restriction_notes,uncertainty_flags,conflict_detected,conflicting_source_url,validation_notes,added_by,created_at,updated_at,published_at,hidden_at,supersedes_deal_id
deal-wilmington-ming-wok-lunch-special,cand-wilmington-2026-06-13-ming-wok-lunch-special,ming-wok-carolina-beach-rd,Ming Wok - Carolina Beach Rd,Chinese entree lunch specials,Restaurant-branded ordering page lists Chinese Entrees Lunch Special 11 AM-3 PM with free can soda and rice; chicken and pork items start at $9.89.,Ming Wok lunch specials from $9.89,Chinese entree lunch specials run Monday-Saturday from 11 AM to 3 PM with a free can soda and white or fried rice. Chicken and pork items start at $9.89; beef and shrimp cost more.,lunch_special,food_only,Monday;Tuesday;Wednesday;Thursday;Friday;Saturday,11:00,15:00,,,weekly,$9.89+,,free can soda with entree purchase,false,true,true,false,src-ming-wok-carolina-beach-rd-menu,cap-wilmington-2026-06-13-ming-wok-lunch-specials,chk-wilmington-2026-06-13-ming-wok-lunch-specials,,tier_1_official,https://order.mingwoknc.com/menu,Ming Wok Carolina Beach Rd restaurant-branded menu page,official_ordering_page_normalized_text,2026-06-13T10:40:00-04:00,https://order.mingwoknc.com/menu,fixtures/prototype/evidence/verified-static/src-ming-wok-carolina-beach-rd-menu-2026-06-13.md,app/public/evidence/source-screenshots/src-ming-wok-carolina-beach-rd-menu-2026-06-13.png,Restaurant-branded ordering page lists Chinese Entrees Lunch Special 11:00am-3:00pm with free can soda and white rice or fried rice; chicken and pork items start at $9.89.,"Restaurant-branded Ming Wok source supports lunch-special schedule, included soda and rice, starting price, pickup/delivery context, and Wilmington address.",sha256:4f55ed1fd8e803598c2a0404ea11cfde19f940c8d9d1f24554538468989320ab,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Restaurant-branded source page confirms Wilmington NC address.,rt-wilmington-2026-06-13-ming-wok-lunch-special,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,"Restaurant-source list identifies the restaurant-branded menu URL as the official website and ordering URL; source supports lunch-special schedule, included soda/rice, starting price, pickup/delivery context, and Wilmington address.",codex_phase_1u,2026-06-13T16:45:00-04:00,true,Pickup/takeout and delivery supported by ordering context; dine-in not advertised in public copy; Sunday not included.,official_ordering_page_accepted;menu_category_as_deal;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-katys-monday-philly-cheesesteak,cand-wilmington-2026-06-13-katys-monday-philly-cheesesteak,katys-grill-bar,Katy's Grill & Bar,Monday Philly cheesesteak,Official weekly-specials page lists Monday Philly Cheesesteak for 10.99 in the lunch and dinner specials section.,$10.99 Philly cheesesteak at Katy's,Katy's lists a Monday lunch/dinner Philly cheesesteak special for $10.99. No exact time window is listed on the source.,sandwich_special,food_only,Monday,,,,,weekly,$10.99,,,true,false,false,false,src-katys-grill-bar-weekly-specials,cap-wilmington-2026-06-13-katys-weekly-specials,chk-wilmington-2026-06-13-katys-weekly-specials,,tier_1_official,https://katysbarandgrill.com/weekly-specials/,Katy's Grill & Sports Bar official weekly specials page,official_website_normalized_text,2026-06-13T13:15:00-04:00,https://katysbarandgrill.com/weekly-specials/,fixtures/prototype/evidence/verified-static/src-katys-grill-bar-weekly-specials-2026-06-13.md,app/public/evidence/source-screenshots/src-katys-grill-bar-weekly-specials-2026-06-13.png,Lunch and Dinner Specials list Monday Philly Cheesesteak 10.99; Tuesday 1/2 Price Burgers; Wednesday 1/2 Priced Chicken Sandwiches; Thursday 6 Wings with Fries 9.99; Friday 2 Hotdogs with Fries 8.99.,Official Katy's weekly specials page supports lunch and dinner food-special candidates; breakfast and alcohol-adjacent event copy excluded.,sha256:f8b3f4ca5e8be8ed5e2261d97245730cbc2e81daf2e2283b859959a5b466f15d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 1054 South College Road Wilmington NC.,rt-wilmington-2026-06-13-katys-monday-philly-cheesesteak,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports Monday lunch/dinner Philly cheesesteak for $10.99; public copy omits unconfirmed time window and limits service modes to dine-in.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Lunch/dinner section lists no exact time window; published as dine-in only for prototype; takeout/delivery not advertised.,time_window_missing;takeout_delivery_not_advertised;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-katys-tuesday-half-price-burgers,cand-wilmington-2026-06-13-katys-tuesday-half-price-burgers,katys-grill-bar,Katy's Grill & Bar,Tuesday half-price burgers,Official weekly-specials page lists Tuesday half-price burgers in the lunch and dinner specials section.,Half-price burgers at Katy's,Katy's lists half-price burgers as a Tuesday lunch/dinner special. No exact time window or base price is listed on the source.,burger_special,food_only,Tuesday,,,,,weekly,,50% off,,true,false,false,false,src-katys-grill-bar-weekly-specials,cap-wilmington-2026-06-13-katys-weekly-specials,chk-wilmington-2026-06-13-katys-weekly-specials,,tier_1_official,https://katysbarandgrill.com/weekly-specials/,Katy's Grill & Sports Bar official weekly specials page,official_website_normalized_text,2026-06-13T13:15:00-04:00,https://katysbarandgrill.com/weekly-specials/,fixtures/prototype/evidence/verified-static/src-katys-grill-bar-weekly-specials-2026-06-13.md,app/public/evidence/source-screenshots/src-katys-grill-bar-weekly-specials-2026-06-13.png,Lunch and Dinner Specials list Monday Philly Cheesesteak 10.99; Tuesday 1/2 Price Burgers; Wednesday 1/2 Priced Chicken Sandwiches; Thursday 6 Wings with Fries 9.99; Friday 2 Hotdogs with Fries 8.99.,Official Katy's weekly specials page supports lunch and dinner food-special candidates; breakfast and alcohol-adjacent event copy excluded.,sha256:f8b3f4ca5e8be8ed5e2261d97245730cbc2e81daf2e2283b859959a5b466f15d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 1054 South College Road Wilmington NC.,rt-wilmington-2026-06-13-katys-tuesday-half-price-burgers,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports Tuesday half-price burgers; public copy omits unconfirmed time window and limits service modes to dine-in.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Lunch/dinner section lists no exact time window; published as dine-in only for prototype; base price not captured.,time_window_missing;base_price_not_captured;takeout_delivery_not_advertised;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-katys-wednesday-half-price-chicken-sandwiches,cand-wilmington-2026-06-13-katys-wednesday-half-price-chicken-sandwiches,katys-grill-bar,Katy's Grill & Bar,Wednesday half-price chicken sandwiches,Official weekly-specials page lists Wednesday half-priced chicken sandwiches in the lunch and dinner specials section.,Half-price chicken sandwiches at Katy's,Katy's lists half-price chicken sandwiches as a Wednesday lunch/dinner special. No exact time window or base price is listed on the source.,sandwich_special,food_only,Wednesday,,,,,weekly,,50% off,,true,false,false,false,src-katys-grill-bar-weekly-specials,cap-wilmington-2026-06-13-katys-weekly-specials,chk-wilmington-2026-06-13-katys-weekly-specials,,tier_1_official,https://katysbarandgrill.com/weekly-specials/,Katy's Grill & Sports Bar official weekly specials page,official_website_normalized_text,2026-06-13T13:15:00-04:00,https://katysbarandgrill.com/weekly-specials/,fixtures/prototype/evidence/verified-static/src-katys-grill-bar-weekly-specials-2026-06-13.md,app/public/evidence/source-screenshots/src-katys-grill-bar-weekly-specials-2026-06-13.png,Lunch and Dinner Specials list Monday Philly Cheesesteak 10.99; Tuesday 1/2 Price Burgers; Wednesday 1/2 Priced Chicken Sandwiches; Thursday 6 Wings with Fries 9.99; Friday 2 Hotdogs with Fries 8.99.,Official Katy's weekly specials page supports lunch and dinner food-special candidates; breakfast and alcohol-adjacent event copy excluded.,sha256:f8b3f4ca5e8be8ed5e2261d97245730cbc2e81daf2e2283b859959a5b466f15d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 1054 South College Road Wilmington NC.,rt-wilmington-2026-06-13-katys-wednesday-half-price-chicken-sandwiches,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports Wednesday half-price chicken sandwiches; public copy omits unconfirmed time window and limits service modes to dine-in.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Lunch/dinner section lists no exact time window; published as dine-in only for prototype; base price not captured.,time_window_missing;base_price_not_captured;takeout_delivery_not_advertised;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-katys-thursday-wings-fries,cand-wilmington-2026-06-13-katys-thursday-wings-fries,katys-grill-bar,Katy's Grill & Bar,Thursday 6 wings with fries,Official weekly-specials page lists Thursday 6 wings with fries for 9.99 in the lunch and dinner specials section.,$9.99 wings with fries at Katy's,Katy's lists 6 wings with fries for $9.99 as a Thursday lunch/dinner special. No exact time window is listed on the source.,wing_special,food_only,Thursday,,,,,weekly,$9.99,,,true,false,false,false,src-katys-grill-bar-weekly-specials,cap-wilmington-2026-06-13-katys-weekly-specials,chk-wilmington-2026-06-13-katys-weekly-specials,,tier_1_official,https://katysbarandgrill.com/weekly-specials/,Katy's Grill & Sports Bar official weekly specials page,official_website_normalized_text,2026-06-13T13:15:00-04:00,https://katysbarandgrill.com/weekly-specials/,fixtures/prototype/evidence/verified-static/src-katys-grill-bar-weekly-specials-2026-06-13.md,app/public/evidence/source-screenshots/src-katys-grill-bar-weekly-specials-2026-06-13.png,Lunch and Dinner Specials list Monday Philly Cheesesteak 10.99; Tuesday 1/2 Price Burgers; Wednesday 1/2 Priced Chicken Sandwiches; Thursday 6 Wings with Fries 9.99; Friday 2 Hotdogs with Fries 8.99.,Official Katy's weekly specials page supports lunch and dinner food-special candidates; breakfast and alcohol-adjacent event copy excluded.,sha256:f8b3f4ca5e8be8ed5e2261d97245730cbc2e81daf2e2283b859959a5b466f15d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 1054 South College Road Wilmington NC.,rt-wilmington-2026-06-13-katys-thursday-wings-fries,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports Thursday 6 wings with fries for $9.99; public copy omits unconfirmed time window and limits service modes to dine-in.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Lunch/dinner section lists no exact time window; published as dine-in only for prototype.,time_window_missing;takeout_delivery_not_advertised;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-katys-friday-hotdogs-fries,cand-wilmington-2026-06-13-katys-friday-hotdogs-fries,katys-grill-bar,Katy's Grill & Bar,Friday 2 hotdogs with fries,Official weekly-specials page lists Friday 2 hotdogs with fries for 8.99 in the lunch and dinner specials section.,$8.99 hotdogs with fries at Katy's,Katy's lists 2 hotdogs with fries for $8.99 as a Friday lunch/dinner special. No exact time window is listed on the source.,other_food_special,food_only,Friday,,,,,weekly,$8.99,,,true,false,false,false,src-katys-grill-bar-weekly-specials,cap-wilmington-2026-06-13-katys-weekly-specials,chk-wilmington-2026-06-13-katys-weekly-specials,,tier_1_official,https://katysbarandgrill.com/weekly-specials/,Katy's Grill & Sports Bar official weekly specials page,official_website_normalized_text,2026-06-13T13:15:00-04:00,https://katysbarandgrill.com/weekly-specials/,fixtures/prototype/evidence/verified-static/src-katys-grill-bar-weekly-specials-2026-06-13.md,app/public/evidence/source-screenshots/src-katys-grill-bar-weekly-specials-2026-06-13.png,Lunch and Dinner Specials list Monday Philly Cheesesteak 10.99; Tuesday 1/2 Price Burgers; Wednesday 1/2 Priced Chicken Sandwiches; Thursday 6 Wings with Fries 9.99; Friday 2 Hotdogs with Fries 8.99.,Official Katy's weekly specials page supports lunch and dinner food-special candidates; breakfast and alcohol-adjacent event copy excluded.,sha256:f8b3f4ca5e8be8ed5e2261d97245730cbc2e81daf2e2283b859959a5b466f15d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 1054 South College Road Wilmington NC.,rt-wilmington-2026-06-13-katys-friday-hotdogs-fries,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports Friday 2 hotdogs with fries for $8.99; public copy omits unconfirmed time window and limits service modes to dine-in.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Lunch/dinner section lists no exact time window; published as dine-in only for prototype.,time_window_missing;takeout_delivery_not_advertised;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-coquina-daily-lunch-specials,cand-wilmington-2026-06-13-coquina-daily-lunch-specials,coquina-fishbar,Coquina Fishbar,$14 daily lunch specials,Official daily lunch specials page lists $14 lunch specials from 11 AM to 4 PM with fountain beverage included; source lists Tuesday through Friday items.,$14 lunch specials at Coquina,"Lunch specials are listed Tuesday-Friday at $14 each with a fountain beverage included from 11 AM to 4 PM. Source lists Tuesday tacos, Wednesday Cuban, Thursday Po'quina Boy, and Friday burger options.",lunch_special,food_only,Tuesday;Wednesday;Thursday;Friday,11:00,16:00,,,weekly,$14,,,true,false,false,false,src-coquina-fishbar-daily-lunch-specials,cap-wilmington-2026-06-13-coquina-daily-lunch-specials,chk-wilmington-2026-06-13-coquina-daily-lunch-specials,,tier_1_official,https://coquinafishbar.com/daily-lunch-specials/,Coquina Fishbar official daily lunch specials page,official_website_normalized_text,2026-06-13T13:15:00-04:00,https://coquinafishbar.com/daily-lunch-specials/,fixtures/prototype/evidence/verified-static/src-coquina-fishbar-daily-lunch-specials-2026-06-13.md,app/public/evidence/source-screenshots/src-coquina-fishbar-daily-lunch-specials-2026-06-13.png,$14 each Fountain Beverage INCLUDED; 11AM - 4PM; Tuesday Tacos Wacos; Wednesday Cuban; Thursday Po'quina Boy; Friday Cheeseburger; Friday Spicy Veggie Burger.,"Official Coquina Fishbar source supports $14 lunch-special price, time window, included fountain beverage, Wilmington address, and listed Tuesday-Friday item schedule.",sha256:a98e49fa6b328434de2ea5872c82b39e57f1f0011b6effa3d105b2b4f7db281e,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 890 Town Center Dr Wilmington NC 28405 Mayfaire Town Center.,rt-wilmington-2026-06-13-coquina-daily-lunch-specials,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,"Official source supports broad Tuesday-Friday $14 lunch-special row with listed items, included fountain beverage, and 11 AM to 4 PM time window.",codex_phase_1u,2026-06-13T16:45:00-04:00,true,Tuesday-Friday 11 AM to 4 PM; fountain beverage included; published as dine-in only for prototype; takeout/delivery not advertised.,modeled_as_broad_lunch_row;takeout_delivery_not_advertised;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-south-front-mon-fri-5-bar-bites,cand-wilmington-2026-06-13-south-front-mon-fri-5-bar-bites,south-front-tavern,South Front Tavern,Mon-Fri $5 Happy Hour Bar Bites,Official homepage lists a $5 Happy Hour Bar Bites menu Monday-Friday from 4-6 PM at the bar and outside high tops.,$5 Happy Hour Bar Bites at South Front Tavern,South Front Tavern lists a $5 Happy Hour Bar Bites menu Monday-Friday from 4 PM to 6 PM at the bar and outside high tops.,appetizer_special,food_only,Monday;Tuesday;Wednesday;Thursday;Friday,16:00,18:00,,,weekly,$5,,,true,false,false,true,src-south-front-tavern-primary,cap-wilmington-2026-06-13-south-front-verification-sweep,chk-wilmington-2026-06-13-south-front-verification-sweep,,tier_1_official,https://www.southfronttavern.com/,South Front Tavern official website,official_website_normalized_text,2026-06-13T14:15:00-04:00,https://www.southfronttavern.com/,fixtures/prototype/evidence/verified-static/src-south-front-tavern-primary-2026-06-13.md,app/public/evidence/source-screenshots/src-south-front-tavern-primary.png,"$5 Happy Hour Bar Bites Menu is available every Mon-Fri, 4-6 pm at the bar and outside high tops.",Official South Front Tavern homepage supports broader Mon-Fri bar-bites window; existing public fixture has Friday-only row.,sha256:03889e82662ded6dc6a68a503dff53a3416696067227d79a654f01e34c634fc8,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 1540 S. 2nd Street #110 Wilmington NC 28401.,rt-wilmington-2026-06-13-south-front-mon-fri-5-bar-bites,"Public copy, supersession, restrictions, service modes, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports broader Monday-Friday $5 Happy Hour Bar Bites from 4 PM to 6 PM at the bar and outside high tops; supersedes the older Friday-only fixture row.,codex_phase_1t,2026-06-13T16:15:00-04:00,true,Available Monday-Friday 4 PM to 6 PM at the bar and outside high tops; published as dine-in only for prototype; alcohol copy suppressed.,supersedes_friday_only_row;venue_area_restriction;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1T.,codex,2026-06-13,2026-06-13T16:15:00-04:00,2026-06-13T16:15:00-04:00,,deal-south-front-tavern-friday-5-bar-bites
deal-wilmington-caprice-wednesday-charcuterie,cand-wilmington-2026-06-13-caprice-wednesday-charcuterie,caprice-bistro,Caprice Bistro,Wednesday $15 fromage and charcuterie board,Official weekly-specials page lists Date Night a Deux Wednesdays with shared fromage and charcuterie board for $15; wine copy suppressed.,$15 fromage and charcuterie board at Caprice,Caprice lists a shared fromage and charcuterie board for $15 every Wednesday. Wine copy suppressed.,charcuterie_special,food_only,Wednesday,,,,,weekly,$15,,,true,false,false,false,src-caprice-bistro-primary,cap-wilmington-2026-06-13-caprice-verification-sweep,chk-wilmington-2026-06-13-caprice-verification-sweep,,tier_1_official,https://www.capricebistro.com/weekly-specials,Caprice Bistro weekly specials page,official_website_normalized_text,2026-06-13T14:15:00-04:00,https://www.capricebistro.com/weekly-specials,fixtures/prototype/evidence/verified-static/src-caprice-bistro-primary-2026-06-13.md,app/public/evidence/source-screenshots/src-caprice-bistro-primary.png,"Date Night a Deux Wednesdays: every Wednesday, shared portion of fromage and charcuterie board for just $15.",Official Caprice weekly-specials page supports Wednesday food-only board price; alcohol copy excluded.,sha256:e61932dcad6d7aab6b54808bfe88dc83d99b70c2a3b07c84d0d75a3b4d89e534,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Official source page confirms 10 Market St Wilmington NC 28401.,rt-wilmington-2026-06-13-caprice-wednesday-charcuterie,"Public copy, restrictions, service modes, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports exact Wednesday $15 fromage and charcuterie board; wine copy suppressed and time window omitted because none was captured.,codex_phase_1t,2026-06-13T16:15:00-04:00,true,No exact time window captured; published as dine-in only for prototype; takeout/delivery not advertised; wine copy suppressed.,time_window_missing;takeout_delivery_not_advertised;alcohol_copy_suppressed;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1T.,codex,2026-06-13,2026-06-13T16:15:00-04:00,2026-06-13T16:15:00-04:00,,
deal-wilmington-kornerstone-monday-kids-eat-free,cand-wilmington-2026-06-13-kornerstone-kids-eat-free,kornerstone-bistro,Kornerstone Bistro,Monday Kids Eat Free,Official website weekly specials list Monday Kids Eat Free and dine in only; key restrictions are incomplete.,Kids Eat Free Monday at Kornerstone,"Kornerstone lists Kids Eat Free on Monday and says the offer is dine-in only. Age, adult-purchase, limit, and time-window restrictions are not listed on the source.",kids_special,food_only,Monday,,,,,weekly,,kids eat free,,true,false,false,false,src-kornerstone-bistro-primary,cap-wilmington-2026-06-13-kornerstone-verification-sweep,chk-wilmington-2026-06-13-kornerstone-verification-sweep,,tier_1_official,https://www.kornerstonebistro.com/,Kornerstone Bistro official website,official_website_normalized_text,2026-06-13T14:15:00-04:00,https://www.kornerstonebistro.com/,fixtures/prototype/evidence/verified-static/src-kornerstone-bistro-primary-2026-06-13.md,app/public/evidence/source-screenshots/src-kornerstone-bistro-primary-2026-06-13.png,Weekly Specials: MON Kids Eat Free; Dine in only.,Official Kornerstone website supports Monday Kids Eat Free but lacks full restrictions.,sha256:3ef23cd4ddb853bb651c4a0257c8af50900e6e9ccdaae02c84c3e6f54ac5bb69,2026-06-13,2026-06-13,,2026-06-27,verified,approved_with_uncertainty,true,,wilmington_confirmed,Official source page confirms 8262 Market Street Wilmington NC 28411.,rt-wilmington-2026-06-13-kornerstone-kids-eat-free,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,"Official source supports Monday Kids Eat Free and dine-in-only restriction; public copy explicitly notes that age, adult-purchase, limit, and time-window restrictions are not listed.",codex_phase_1u,2026-06-13T16:45:00-04:00,true,"Dine-in only; age, adult purchase, limits, and time window not listed on source; verify with restaurant before ordering.",age_limit_missing;adult_purchase_requirement_unknown;time_window_missing;approved_with_uncertainty;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-za-pie-cheesy-trio,cand-wilmington-2026-06-13-za-pie-cheesy-trio,za-pie-pizzeria,Za Pie Pizzeria,The Cheesy Trio,"Official Za Pie website lists The Cheesy Trio: 18 inch cheese pizza, cheesy bread, and mozzarella sticks for $29.99.",Za Pie Cheesy Trio for $29.99,"The Cheesy Trio includes an 18-inch cheese pizza, cheesy bread, and mozzarella sticks for $29.99. Published as a standing takeout/delivery combo in the static prototype.",pizza_combo,food_only,Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;Sunday,,,,,weekly,$29.99,,,false,true,true,false,src-za-pie-pizzeria-primary,cap-wilmington-2026-06-13-zapie-verification-sweep,chk-wilmington-2026-06-13-zapie-verification-sweep,,tier_1_official,https://www.zapie.com/,Za Pie Pizzeria official website,official_website_normalized_text,2026-06-13T14:15:00-04:00,https://www.zapie.com/,fixtures/prototype/evidence/verified-static/src-za-pie-pizzeria-primary-2026-06-13.md,app/public/evidence/source-screenshots/src-za-pie-pizzeria-primary-2026-06-13.png,"The Cheesy Trio: 18 inch cheese pizza, cheesy bread, and mozzarella sticks, $29.99.",Official Za Pie website supports standing pizza combo specials; existing public fixture already includes other Za Pie standing combo rows.,sha256:127a1f06a29de3297e39f9fabb0bf514c1c2d647841c445255d88b57e390a17d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Fixture restaurant row and official source confirm Wilmington NC address.,rt-wilmington-2026-06-13-za-pie-cheesy-trio,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports standing Cheesy Trio combo; existing public fixture already treats Za Pie standing combos as publishable static prototype rows.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Standing combo; no narrowed day/time listed; published for takeout/delivery; dine-in not advertised.,standing_special;time_window_missing;dine_in_not_advertised;monkey_junction_reviewed_existing_public_scope;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
deal-wilmington-za-pie-red-di-riso-di,cand-wilmington-2026-06-13-za-pie-red-di-riso-di,za-pie-pizzeria,Za Pie Pizzeria,Red Di Riso Di,Official Za Pie website lists Red Di Riso Di: 14 inch Italian Red and Arancini Di Riso for $30.75.,Za Pie Red Di Riso Di for $30.75,Red Di Riso Di includes a 14-inch Italian Red pizza and Arancini Di Riso for $30.75. Published as a standing takeout/delivery combo in the static prototype.,pizza_combo,food_only,Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;Sunday,,,,,weekly,$30.75,,,false,true,true,false,src-za-pie-pizzeria-primary,cap-wilmington-2026-06-13-zapie-verification-sweep,chk-wilmington-2026-06-13-zapie-verification-sweep,,tier_1_official,https://www.zapie.com/,Za Pie Pizzeria official website,official_website_normalized_text,2026-06-13T14:15:00-04:00,https://www.zapie.com/,fixtures/prototype/evidence/verified-static/src-za-pie-pizzeria-primary-2026-06-13.md,app/public/evidence/source-screenshots/src-za-pie-pizzeria-primary-2026-06-13.png,"Red Di Riso Di: 14 inch Italian Red and Arancini Di Riso, $30.75.",Official Za Pie website supports standing pizza combo specials; existing public fixture already includes other Za Pie standing combo rows.,sha256:127a1f06a29de3297e39f9fabb0bf514c1c2d647841c445255d88b57e390a17d,2026-06-13,2026-06-13,,2026-06-27,verified,approved,true,,wilmington_confirmed,Fixture restaurant row and official source confirm Wilmington NC address.,rt-wilmington-2026-06-13-za-pie-red-di-riso-di,"Public copy, service modes, evidence, restrictions, and food-only scope approved for static prototype publication.",codex_research_review,approved,Official source supports standing Red Di Riso Di combo; existing public fixture already treats Za Pie standing combos as publishable static prototype rows.,codex_phase_1u,2026-06-13T16:45:00-04:00,true,Standing combo; no narrowed day/time listed; published for takeout/delivery; dine-in not advertised.,standing_special;time_window_missing;dine_in_not_advertised;monkey_junction_reviewed_existing_public_scope;static_prototype_only,false,,Static prototype deal; food-only copy approved and source-linked in Phase 1U.,codex,2026-06-13,2026-06-13T16:45:00-04:00,2026-06-13T16:45:00-04:00,,
