source_capture_id,source_id,restaurant_id,captured_at,captured_by,capture_method,source_url,source_final_url,source_title,source_published_at,source_observed_at,evidence_type,extracted_text_or_confirmation_note,content_hash,screenshot_path,archive_url_or_path,metadata_json,capture_status,notes
cap-forkcast-20260705-011,source:lazy-pirate-sports-grill-and-axe-throwing:20260705,lazy-pirate-sports-grill-and-axe-throwing,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.facebook.com/lazypirateislandsportsgrill/posts/whos-ready-for-a-delicious-feast-we-have-ayce-crab-legs-from-4-8pm-every-day-com/1423716099783981/,https://www.facebook.com/lazypirateislandsportsgrill/posts/whos-ready-for-a-delicious-feast-we-have-ayce-crab-legs-from-4-8pm-every-day-com/1423716099783981/,Lazy Pirate official Facebook,,2026-07-05,official_social_text,We have AYCE Crab Legs from 4-8pm EVERY DAY! Come see how many clusters you can eat here at Lazy Pirate in Carolina Beach 🏝️ (Market Price.,8bc7403d024b930a4f61fb14dbcbda1e7323c7417c22c6a449a90b5bab062a42,,,,captured_no_screenshot,Official Facebook/Instagram text confirms AYCE crab legs every day 4-8PM at market price.
cap-forkcast-20260705-012,source:michael-s-seafood-restaurant:20260705,michael-s-seafood-restaurant,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://michaelsseafood.com/menu/,https://michaelsseafood.com/menu/,Michael's Seafood official menu,,2026-07-05,official_menu_text,"Fish Market Special $27.00 8 oz. choice of fish, topped with your favorite seasoning and served with two sides.",a00653421660ca7735b3af7b8a7b468536c4294b534a816851adc39f24a4a859,,,,captured_no_screenshot,Official menu/ordering source confirms Fish Market Special and price.
cap-forkcast-20260705-013,source:stoked-restaurant:20260705,stoked-restaurant,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://order.toasttab.com/online/stoked-restaurant,https://order.toasttab.com/online/stoked-restaurant,Stoked Restaurant official Toast,,2026-07-05,toast_ordering_page,OFF SEASON FEATURES ... TUESDAY FEATURE ... OYSTER HAPPY HOUR $1.00 ... WEDNESDAY SPECIALS * FLOUNDER PO BOY $12.00 ... THURSDAY FEATURES * FRENCH DIP $12.00 * OYSTER HAPPY HOUR $1.00,e241afc058cc5fb118fa21c7644b49440c3f9ee9cff40ec02de538ecd17b2206,,,,captured_no_screenshot,Official Toast confirms $1 oyster happy hour item and Wednesday/Thursday $12 food specials; social source separately referenced Tue/Thu 4-6PM oyster window.
cap-forkcast-20260705-014,source:flaming-amy-s-burrito-barn:20260705,flaming-amy-s-burrito-barn,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.facebook.com/FlamingAmys/posts/taco-tuesday-at-flaming-amys-means-2-for-3-crunchy-tacos-all-day-plus-1-pbr-draf/10159247516556718/,https://www.facebook.com/FlamingAmys/posts/taco-tuesday-at-flaming-amys-means-2-for-3-crunchy-tacos-all-day-plus-1-pbr-draf/10159247516556718/,Flaming Amy's Burrito Barn official Facebook,,2026-07-05,official_social_text,"Taco Tuesday at Flaming Amy's means 2 for $3 crunchy tacos all day! PLUS: $1 PBR drafts at Flaming Amy's Wilmington, $3 Red Oak drafts at Flaming Amy's CB.",70f5734cd885caa136b81556d9489395c39e4a53b90b737d64332f03635d1c7e,,,,captured_no_screenshot,Official Facebook/Instagram text confirms Taco Tuesday pricing and dine-in limitation in related official posts.
cap-forkcast-20260705-015,source:si-se-or-modern-mex:20260705,si-se-or-modern-mex,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.facebook.com/sisenormodernmex/posts/check-out-our-new-daily-specials-and-come-join-the-fiesta-tonight-margarita-mond/4313837435327291/,https://www.facebook.com/sisenormodernmex/posts/check-out-our-new-daily-specials-and-come-join-the-fiesta-tonight-margarita-mond/4313837435327291/,Si Señor Modern Mex official Facebook,,2026-07-05,official_social_text,Wednesday: 2 for $7 Quesabirra Egg Rolls.,c5c94275ab4ec7317b649ec38781f9d0d25ea24b9a020fe292a46e2c553ca6d3,,,,captured_no_screenshot,"Official Facebook daily-specials post confirms Wednesday 2-for-$7 Quesabirria Egg Rolls; official Toast menu showed Enchiladas Suizas and Kids Mac Cheese at regular prices, not the candidate's $16/$2."
cap-forkcast-20260705-016,source:la-tapatia-taqueria:20260705,la-tapatia-taqueria,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://latapatiawilmington.com/lunch/,https://latapatiawilmington.com/lunch/,La Tapatia Taqueria official lunch menu,,2026-07-05,official_menu_text,11AM - 3PM MONDAY - SATURDAY ... FAJITAS Chicken or Steak 9.00 ... TWO TACO COMBO Served with rice and beans. $9.99 ... CALIFORNIA BOWL ... $8.15 ... CHIMICHANGA ... $7.99 ... ACP ... $11.50,9e9bcc82fab4daae2496d40c94d5f3a63c32c9726bfadcc6ffdaefcc4ae62fa1,,,,captured_no_screenshot,"Official lunch menu confirms days, hours, items, and prices."
cap-forkcast-20260705-017,source:miranda-mexican-restaurant:20260705,miranda-mexican-restaurant,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.facebook.com/MirandaMexicanRestaurantWilmington/posts/join-us-every-tuesday-for-taco-tuesday-all-tacos-start-at-250-at-miranda-mexican/122139641888463499/,https://www.facebook.com/MirandaMexicanRestaurantWilmington/posts/join-us-every-tuesday-for-taco-tuesday-all-tacos-start-at-250-at-miranda-mexican/122139641888463499/,Miranda Mexican Restaurant official Facebook,,2026-07-05,official_social_text,Join us every Tuesday for taco tuesday!! All tacos start at $2.50 at Miranda Mexican Restaurant Wilmington NC…,b2bcbb56c2cd7948c616554b82d18bc3f0cd40e8c6dbeeb55e1d7d8bb5d14401,,,,captured_no_screenshot,Official Facebook/Instagram snippets confirm every-Tuesday taco deal and starting price.
cap-forkcast-20260705-018,source:spindles-filling-station-spindles-at-the-pointe:20260705,spindles-filling-station-spindles-at-the-pointe,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.facebook.com/spindlesatthepointe/posts/happy-thirsty-thursday-also-known-as-wing-night-at-the-patio-10-for-10-wings-or-/122149915220522301/,https://www.facebook.com/spindlesatthepointe/posts/happy-thirsty-thursday-also-known-as-wing-night-at-the-patio-10-for-10-wings-or-/122149915220522301/,Spindles official Facebook,,2026-07-05,official_social_text,Happy Thirsty Thursday. Also known as Wing Night at The Patio. 10 for $10 Wings or Boneless starting at 4…,657d98c235d4827eaef35b1bdc9a3725a54b8cb788a5a6df759b8490a9d2b964,,,,captured_no_screenshot,Official Facebook/Instagram text confirms Thursday wing night price and start time.
cap-forkcast-20260705-019,source:the-crown-and-fiddle-pub-and-kitchen:20260705,the-crown-and-fiddle-pub-and-kitchen,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.instagram.com/thecrownandfiddle/,https://www.instagram.com/thecrownandfiddle/,The Crown & Fiddle official Instagram,,2026-07-05,official_social_text,Meet me at Appy Hour ✨ 1/2 off apps… Join us Tuesday–Thursday from 3PM–5PM…,431a943cd1cdb065a15e8cf2da8f173a8781a2ffa6ffe015c8ef433fe2e67704,,,,captured_no_screenshot,Official Instagram text confirms half-off apps and the Tue-Thu 3-5PM window.
cap-forkcast-20260705-020,source:mi-rey-taqueria-and-grill:20260705,mi-rey-taqueria-and-grill,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.mireytaqueriaygrillnc.com/home,https://www.mireytaqueriaygrillnc.com/home,Mi Rey Taqueria & Grill official website,,2026-07-05,webpage_text,"DAILY SPECIALS MONDAY..........SOUPS AND BROTHS 20% OFF. TUESDAY:..........2 for 1 TACOS ($3.25 AL PASTOR, PORK CARNITAS) OR ($3.25 CHICKEN OR GROUND BEEF). WEDNESDAY:….ALL BIRRIA PLATES SPECIAL WITH HOUSE MARGARITA FREE THURSDAY:.........GRILL AND FAJITAS NIGHT 15% OFF FAJITA PARA DOS, FAJITA TEXANA AND POLLO ASADO. FRIDAY AND WEEKENDS:............... SMALL MARGARITA 7.00 TALL MARGARITA 11.00,WINGS ALL FLAVORS 15% OFF",e2e964f21359151b2f84ec4c2b56eb22a6b98b0b287f2c14c2315cf4a8e56c1b,,,,captured_no_screenshot,Official website confirms daily specials and food discounts; alcohol components are present in the source and require gating.
cap-forkcast-20260705-021,source:el-cerro-grande:20260705,el-cerro-grande,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://elcerrogranderestaurant.com/menu,https://elcerrogranderestaurant.com/menu,El Cerro Grande official menu,,2026-07-05,official_menu_text,Lunch Specials Mon-Sat 11 AM - 2:30 PM ... Huevos Rancheros $11.49 ... Lunch Acp $9.99 ... Lunch Combo $9.99 ... Speedy Gonzalez $9.99 ... Lunch Fajitas $10.99 ... Lunch Shrimp Fajitas $11.99 ... Lunch Chimichanga $10.49,696fb300e31ca3351a0695f4dd30aecd73a6039ade0b71b51d04099f8a7fe599,,,,captured_no_screenshot,Official menu confirms lunch-special days/hours and multiple item prices.
cap-forkcast-20260705-022,source:antonio-s-pizza-and-pasta:20260705,antonio-s-pizza-and-pasta,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://order.toasttab.com/online/antonios-pizza-monkey-junction-5932-carolina-beach-road-suite-100,https://order.toasttab.com/online/antonios-pizza-monkey-junction-5932-carolina-beach-road-suite-100,Antonio's Pizza & Pasta official Toast,,2026-07-05,toast_ordering_page,### Lunch Specials * 2 Slices and a Drink Combo $10.00 * Slice Salad Drink Combo $10.00,1b01320531105f9b55f2188b7351d1ac2ae5659dffca770a006898642e269c64,,,,captured_no_screenshot,Official Toast page confirms Lunch Specials category and two $10 combo items.
cap-forkcast-20260705-023,source:dough-house-pizza-co:20260705,dough-house-pizza-co,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.toasttab.com/local/order/dough-house-pizza-co-300-north-front-street,https://www.toasttab.com/local/order/dough-house-pizza-co-300-north-front-street,Dough House Pizza Co official Toast,,2026-07-05,toast_ordering_page,## Weekly Specials * special handpie OUT OF STOCK $5.00 * tomato hand pie OUT OF STOCK $5.00 * lunch slice special meal OUT OF STOCK $12.00 * sandwich special OUT OF STOCK $13.00,091c49f4af16f8b5599f859f6515cc0fc293aa7a2d86699442b4c1f9f8585a6a,,,,captured_no_screenshot,"Official Toast confirms Weekly Specials category, but every listed special was marked OUT OF STOCK."
cap-forkcast-20260705-024,source:ledo-pizza:20260705,ledo-pizza,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://ledopizza.com/menu/deals/,https://ledopizza.com/menu/deals/,Ledo Pizza official deals page,,2026-07-05,webpage_text,"Every Tuesday, enjoy a $6 Calzone at Ledo Pizza—all day long! Available for dine-in or carryout, this deal features our classic calzones: Pepperoni, Meatlovers, Chicken, Veggie, or Buffalo. Calzones are made as-is—no substitutions or customizations.",b367e0548f50c3d3df774a0a0f851bfecec6c716217fa99c27563bcd74f34455,,,,captured_no_screenshot,Official Ledo deals page confirms the $6 Calzone Tuesday offer; the same page lists Mon-Fri 11AM-3PM lunch deals. Official Wilmington location page confirms the local store.
cap-forkcast-20260705-025,source:uncle-vinny-s-pizzeria-ristorante:20260705,uncle-vinny-s-pizzeria-ristorante,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.facebook.com/UncleVinnys/videos/-weekly-specials-at-uncle-vinnys-%EF%B8%8F-weekday-lunch-999-lunch-specials-from-open-ti/1993216958132796/,https://www.facebook.com/UncleVinnys/videos/-weekly-specials-at-uncle-vinnys-%EF%B8%8F-weekday-lunch-999-lunch-specials-from-open-ti/1993216958132796/,Uncle Vinny's official Facebook,,2026-07-05,official_social_text,"Weekday Lunch: $9.99 lunch specials from open till 3PM — perfect mid-day bite! Monday: Buy one large pizza, get a small cheese FREE!",a31f6d01f3d9b0166467cfbdf647897c107ca35fbd70b4c324b6d15b24ea3eec,,,,captured_no_screenshot,Official Facebook/Instagram text confirms weekday lunch special pricing and Monday pizza offer.
cap-forkcast-20260705-026,source:henry-s-restaurant-and-bar:20260705,henry-s-restaurant-and-bar,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://www.henrysrestaurant.com/,https://www.henrysrestaurant.com/,Henry's Restaurant & Bar official website,,2026-07-05,webpage_text,Come see us on Wednesday nights for live entertainment  and half off select bottles of wine!,0e98806f8c982a67521abec6f699dbd35538e49481758985e60796797fd010d1,,,,captured_no_screenshot,Official homepage confirms Wednesday half-off select bottles of wine; no food discount found on fetched official pages.
cap-forkcast-20260705-027,source:ruckerjohns-of-wilmington:20260705,ruckerjohns-of-wilmington,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://ruckerjohnswilmington.com/daily-specials/,https://ruckerjohnswilmington.com/daily-specials/,RuckerJohns of Wilmington official daily specials page,,2026-07-05,webpage_text,"Saturday July 4th, 2026 ... Lunch Backyard 4th of July Classic $ 14.99 ... Dinner Caribbean Shrimp Skewers $ 20.99 ... Drink Peach Paloma $9",048a0446352559aceedc99786f65677fbb76ac202a4bdf006692396d1c05ceed,,,,captured_no_screenshot,"Official Daily Specials page confirms dated rotating specials, but content was dated the day before current capture."
cap-forkcast-20260705-028,source:the-harp:20260705,the-harp,2026-07-05,gpt-intake-conversion-2026-07-05,gpt_browsing_fetch,https://harpwilmington.com/specials.html,https://harpwilmington.com/specials.html,The Harp official specials page,,2026-07-05,webpage_text,Weekly Specials Schedule Day Special Monday $2.50 Miller Lite Drafts Tuesday 1/2 Price Bottles of Wine & $4 Magner’s Irish Cider Wednesday $4.00 Guinness Pints Thursday $2.50 Yuengling Drafts Sunday $4 Bloody Mary’s and Mimosas — perfect with Sunday Brunch 10am–3pm,936d98518dc25ea5a6cc90cf8ec5d7ca2d576c87a0780e38bed1f2e1fa3cfbdf,,,,captured_no_screenshot,Official specials page confirms daily drink specials; menu page notes fresh local food specials daily but does not itemize a current food deal.
